@relation 'FIROInstances: -C 16'

@attribute 'Due diligence measures_Nom' {f,t}
@attribute 'Customer due diligence_Nom' {f,t}
@attribute 'Simplified due diligence_Nom' {f,t}
@attribute 'Enhanced due diligence_Nom' {f,t}
@attribute 'Customer Identity_Nom' {f,t}
@attribute 'Beneficial owner_Nom' {f,t}
@attribute 'Politically exposed persons_Nom' {f,t}
@attribute 'Public function_Nom' {f,t}
@attribute 'Business relationship_Nom' {f,t}
@attribute 'Purpose and nature of business relationship_Nom' {f,t}
@attribute 'Ownership and Control_Nom' {f,t}
@attribute 'Know your customer_Nom' {f,t}
@attribute KYC_Nom {f,t}
@attribute 'Correspondent banking_Nom' {f,t}
@attribute 'Customer identity_Nom' {f,t}
@attribute 'Customer verification_Nom' {f,t}
@attribute 'Reliable source documents_Nom' {f,t}
@attribute 'Documents, data and information_Nom' {f,t}
@attribute 'Identification and Verification requirements_Nom' {f,t}
@attribute 'Account opening_Nom' {f,t}
@attribute 'High-risk Customers_Nom' {f,t}
@attribute 'High-risk transactions_Nom' {f,t}
@attribute 'Risk-based assessment_Nom' {f,t}
@attribute Reports_Nom {f,t}
@attribute Reporting_Nom {f,t}
@attribute 'Annual Report_Nom' {f,t}
@attribute 'Internal Reporting_Nom' {f,t}
@attribute 'Internal Audits_Nom' {f,t}
@attribute 'Suspicious activity report_Nom' {f,t}
@attribute SAR_Nom {f,t}
@attribute Suspicions_Nom {f,t}
@attribute 'Suspicion of Money Laundering or Terrorist Financing_Nom' {f,t}
@attribute 'Suspicious Transaction report_Nom' {f,t}
@attribute STR_Nom {f,t}
@attribute SOCA_Nom {f,t}
@attribute 'Serious Organised Crime Agency_Nom' {f,t}
@attribute 'Requires information_Nom' {f,t}
@attribute Prosecution_Nom {f,t}
@attribute 'Search warrant_Nom' {f,t}
@attribute Penalties_Nom {f,t}
@attribute 'Civil penalty_Nom' {f,t}
@attribute 'Criminal penalty_Nom' {f,t}
@attribute 'Inspection of premises_Nom' {f,t}
@attribute 'Breach in compliance_Nom' {f,t}
@attribute 'Producing evidence_Nom' {f,t}
@attribute 'Enforcement powers_Nom' {f,t}
@attribute 'Regulatory authority_Nom' {f,t}
@attribute 'Supervisory body_Nom' {f,t}
@attribute 'Fail to comply_Nom' {f,t}
@attribute 'Criminal offence_Nom' {f,t}
@attribute 'Civil offence_Nom' {f,t}
@attribute 'Liable for criminal offence_Nom' {f,t}
@attribute 'Liable for civil offence_Nom' {f,t}
@attribute Monitoring_Nom {f,t}
@attribute 'Ongoing monitoring_Nom' {f,t}
@attribute 'Customer relationships_Nom' {f,t}
@attribute 'Transaction types_Nom' {f,t}
@attribute Countries_Nom {f,t}
@attribute 'Business Relationships_Nom' {f,t}
@attribute 'Suspicious Activity_Nom' {f,t}
@attribute 'Suspicious Transactions_Nom' {f,t}
@attribute Interpretation_Nom {f,t}
@attribute means_Nom {f,t}
@attribute 'has the meaning_Nom' {f,t}
@attribute 'have the same meaning_Nom' {f,t}
@attribute 'meaning of_Nom' {f,t}
@attribute 'have the meanings_Nom' {f,t}
@attribute Require_Nom {f,t}
@attribute must_Nom {f,t}
@attribute should_Nom {f,t}
@attribute register_Nom {f,t}
@attribute requirement_Nom {f,t}
@attribute text string
@attribute 'Internal Programme_Class' {0,1}
@attribute Enforcement_Class {0,1}
@attribute Defence_Class {0,1}
@attribute 'Training and Education_Class' {0,1}
@attribute Registration_Class {0,1}
@attribute Interpretation_Class {0,1}
@attribute Reporting_Class {0,1}
@attribute Disclosure_Class {0,1}
@attribute 'Suspicious Activity Reporting_Class' {0,1}
@attribute 'Record Keeping_Class' {0,1}
@attribute Penalty_Class {0,1}
@attribute 'Customer Due Diligence_Class' {0,1}
@attribute 'Review and Appeal Procedure_Class' {0,1}
@attribute Supervision_Class {0,1}
@attribute Monitoring_Class {0,1}
@attribute 'Customer Identification and Verification_Class' {0,1}

@data
f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,'The customer is a public authority which fulfils all the conditions set out in paragraph 2 of Schedule 2 to these Regulations.',0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,f,f,f,f,f,'The product is—  a  a life insurance contract where the annual premium is no more than 1,000 euro or where a single premium of no more than 2,500 euro is paid;   b  an insurance contract for the purposes of a pension scheme where the contract contains no surrender clause and cannot be used as collateral;   c  a pension, superannuation or similar scheme which provides retirement benefits to employees, where contributions are made by an employer or by way of deduction from an employee’s wages and the scheme rules do not permit the assignment of a member’s interest under the scheme (other than an assignment permitted by section 44 of the Welfare Reform and Pensions Act 1999 (disapplication of restrictions on alienation) or section 91(5)(a) of the Pensions Act 1995 (inalienability of occupational pension)); or   d  electronic money, within the meaning of Article 1(3)(b) of the electronic money directive, where—  i  if the device cannot be recharged, the maximum amount stored in the device is no more than 150 euro; or   ii  if the device can be recharged, a limit of 2,500 euro is imposed on the total amount transacted in a calendar year, except when an amount of 1,000 euro or more is redeemed in the same calendar year by the bearer (within the meaning of Article 3 of the electronic money directive).',0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,'The product is a child trust fund within the meaning given by section 1(2) of the Child Trust Funds Act 2004 .',0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
t,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,t,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,f,f,'A relevant person must apply on a risk-sensitive basis enhanced customer due diligence measures and enhanced ongoing monitoring—  a  in accordance with paragraphs (2) to (4);   b  in any other situation which by its nature can present a higher risk of money laundering or terrorist financing.',0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,f,f,'Where the customer has not been physically present for identification purposes, a relevant person must take specific and adequate measures to compensate for the higher risk, for example, by applying one or more of the following measures—  a  ensuring that the customer’s identity is established by additional documents, data or information;   b  supplementary measures to verify or certify the documents supplied, or requiring confirmatory certification by a credit or financial institution which is subject to the money laundering directive;',0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,'ensuring that the first payment is carried out through an account opened in the customer’s name with a credit institution.',0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
t,t,f,f,f,f,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,t,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,f,f,'A credit institution (“the correspondent”) which has or proposes to have a correspondent banking relationship with a respondent institution (“the respondent”) from a non-EEA state must—  a  gather sufficient information about the respondent to understand fully the nature of its business;   b  determine from publicly-available information the reputation of the respondent and the quality of its supervision;   c  assess the respondent’s anti-money laundering and anti-terrorist financing controls;   d  obtain approval from senior management before establishing a new correspondent banking relationship;   e  document the respective responsibilities of the respondent and correspondent; and   f  be satisfied that, in respect of those of the respondent’s customers who have direct access to accounts of the correspondent, the respondent—  i  has verified the identity of, and conducts ongoing monitoring in respect of, such customers; and   ii  is able to provide to the correspondent, upon request, the documents, data or information obtained when applying customer due diligence measures and ongoing monitoring.',0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
f,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,t,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,f,f,'A relevant person who proposes to have a business relationship or carry out an occasional transaction with a politically exposed person must—  a  have approval from senior management for establishing the business relationship with that person;   b  take adequate measures to establish the source of wealth and source of funds which are involved in the proposed business relationship or occasional transaction; and   c  where the business relationship is entered into, conduct enhanced ongoing monitoring of the relationship.',0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,'In paragraph (4), “a politically exposed person” means a person who is—  a  an individual who is or has, at any time in the preceding year, been entrusted with a prominent public function by—  i  a state other than the United Kingdom;   ii  a Community institution; or   iii  an international body,  including a person who falls in any of the categories listed in paragraph 4(1)(a) of Schedule 2;   b  an immediate family member of a person referred to in sub-paragraph (a), including a person who falls in any of the categories listed in paragraph 4(1)(c) of Schedule 2; or   c  a known close associate of a person referred to in sub-paragraph (a), including a person who falls in either of the categories listed in paragraph 4(1)(d) of Schedule 2.',0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,'For the purpose of deciding whether a person is a known close associate of a person referred to in paragraph (5)(a), a relevant person need only have regard to information which is in his possession or is publicly known.',0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
t,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,t,f,f,f,f,f,f,f,f,f,f,f,f,t,t,f,f,f,'Branches and subsidiaries  15   1 A credit or financial institution must require its branches and subsidiary undertakings which are located in a non-EEA state to apply, to the extent permitted by the law of that state, measures at least equivalent to those set out in these Regulations with regard to customer due diligence measures, ongoing monitoring and record-keeping.',0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,f,f,'Where the law of a non-EEA state does not permit the application of such equivalent measures by the branch or subsidiary undertaking located in that state, the credit or financial institution must—  a  inform its supervisory authority accordingly; and   b  take additional measures to handle effectively the risk of money laundering and terrorist financing.',0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,t,f,t,f,f,f,f,f,f,'In this regulation “subsidiary undertaking”—  a  except in relation to an incorporated friendly society, has the meaning given by section 1162 of the Companies Act 2006 (parent and subsidiary undertakings) and, in relation to a body corporate in or formed under the law of an EEA state other than the United Kingdom, includes an undertaking which is a subsidiary undertaking within the meaning of any rule of law in force in that state for purposes connected with implementation of the European Council Seventh Company Law Directive 83/349/ EEC of 13th June 1983 on consolidated accounts;   b  in relation to an incorporated friendly society, means a body corporate of which the society has control within the meaning of section 13(9)(a) or (aa) of the Friendly Societies Act 1992 (control of subsidiaries and other bodies corporate).',0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,'Before the entry into force of section 1162 of the Companies Act 2006 the reference to that section in paragraph (3)(a) shall be treated as a reference to section 258 of the Companies Act 1985 (parent and subsidiary undertakings).',0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,f,f,'Shell banks, anonymous accounts etc.  16   1 A credit institution must not enter into, or continue, a correspondent banking relationship with a shell bank.',0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,f,f,'A credit institution must take appropriate measures to ensure that it does not enter into, or continue, a corresponding banking relationship with a bank which is known to permit its accounts to be used by a shell bank.',0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,f,f,'A credit or financial institution carrying on business in the United Kingdom must not set up an anonymous account or an anonymous passbook for any new or existing customer.',0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
t,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,t,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,f,f,'As soon as reasonably practicable on or after 15th December 2007 all credit and financial institutions carrying on business in the United Kingdom must apply customer due diligence measures to, and conduct ongoing monitoring of, all anonymous accounts and passbooks in existence on that date and in any event before such accounts or passbooks are used.',0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,'A “shell bank” means a credit institution, or an institution engaged in equivalent activities, incorporated in a jurisdiction in which it has no physical presence involving meaningful decision-making and management, and which is not part of a financial conglomerate or third-country financial conglomerate.',0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,f,f,f,f,'In this regulation, “financial conglomerate” and “third-country financial conglomerate” have the meanings given by regulations 1(2) and 7(1) respectively of the Financial Conglomerates and Other Financial Groups Regulations 2004 .',0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
t,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,'Reliance  17   1 A relevant person may rely on a person who falls within paragraph (2) (or who the relevant person has reasonable grounds to believe falls within paragraph (2)) to apply any customer due diligence measures provided that—  a  the other person consents to being relied on; and   b  notwithstanding the relevant person’s reliance on the other person, the relevant person remains liable for any failure to apply such measures.',0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,f,f,t,'The persons are—  a  a credit or financial institution which is an authorised person;   b  a relevant person who is—  i  an auditor, insolvency practitioner, external accountant, tax adviser or independent legal professional; and   ii  supervised for the purposes of these Regulations by one of the bodies listed in Part 1 of Schedule 3;    c  a person who carries on business in another EEA state who is—  i  a credit or financial institution, auditor, insolvency practitioner, external accountant, tax adviser or independent legal professional;   ii  subject to mandatory professional registration recognised by law; and   iii  supervised for compliance with the requirements laid down in the money laundering directive in accordance with section 2 of Chapter V of that directive; or    d  a person who carries on business in a non-EEA state who is—  i  a credit or financial institution (or equivalent institution), auditor, insolvency practitioner, external accountant, tax adviser or independent legal professional;   ii  subject to mandatory professional registration recognised by law;   iii  subject to requirements equivalent to those laid down in the money laundering directive; and   iv  supervised for compliance with those requirements in a manner equivalent to section 2 of Chapter V of the money laundering directive.',0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,'In paragraph (2)(c)(i) and (d)(i), “auditor” and “insolvency practitioner” includes a person situated in another EEA state or a non-EEA state who provides services equivalent to the services provided by an auditor or insolvency practitioner.',0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
t,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,'Nothing in this regulation prevents a relevant person applying customer due diligence measures by means of an outsourcing service provider or agent provided that the relevant person remains liable for any failure to apply such measures.',0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,'In this regulation, “financial institution” excludes money service businesses.',0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,'In this regulation—   “politically exposed person” has the same meaning as in regulation 14(4);    “subsidiary undertaking” has the same meaning as in regulation 15.',0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
f,f,t,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,'SCHEDULE 2  FINANCIAL ACTIVITY, SIMPLIFIED DUE DILIGENCE AND POLITICALLY EXPOSED PERSONS  Regulations 4(1)(e) and (2), 13(6) and (8) and 14(5).    Financial activity on an occasional or very limited basis',0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,'For the purposes of regulation 4(1)(e) and (2), a person is to be considered as engaging in financial activity on an occasional or very limited basis if all the following conditions are fulfilled—  a  the person’s total annual turnover in respect of the financial activity does not exceed £64,000;   b  the financial activity is limited in relation to any customer to no more than one transaction exceeding 1,000 euro, whether the transaction is carried out in a single operation, or a series of operations which appear to be linked;   c  the financial activity does not exceed 5\% of the person’s total annual turnover;   d  the financial activity is ancillary and directly related to the person’s main activity;   e  the financial activity is not the transmission or remittance of money (or any representation of monetary value) by any means;   f  the person’s main activity is not that of a person falling within regulation 3(1)(a) to (f) or (h);   g  the financial activity is provided only to customers of the person’s main activity and is not offered to the public.',0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
f,f,t,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,'Simplified due diligence  2  For the purposes of regulation 13(6) , the conditions are—  a  the authority has been entrusted with public functions pursuant to the Treaty on the European Union , the Treaties on the European Communities or Community secondary legislation;   b  the authority’s identity is publicly available, transparent and certain;   c  the activities of the authority and its accounting practices are transparent;   d  either the authority is accountable to a Community institution or to the authorities of an EEA state, or otherwise appropriate check and balance procedures exist ensuring control of the authority’s activity.',0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
t,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,f,f,t,'For the purposes of regulation 13(8) , the conditions are—  a  the product has a written contractual base;   b  any related transaction is carried out through an account of the customer with a credit institution which is subject to the money laundering directive or with a credit institution situated in a non-EEA state which imposes requirements equivalent to those laid down in that directive;   c  the product or related transaction is not anonymous and its nature is such that it allows for the timely application of customer due diligence measures where there is a suspicion of money laundering or terrorist financing;   d  the product is within the following maximum threshold—  i  in the case of insurance policies or savings products of a similar nature, the annual premium is no more than 1,000 euro or there is a single premium of no more than 2,500 euro;   ii  in the case of products which are related to the financing of physical assets where the legal and beneficial title of the assets is not transferred to the customer until the termination of the contractual relationship (whether the transaction is carried out in a single operation or in several operations which appear to be linked), the annual payments do not exceed 15,000 euro;   iii  in all other cases, the maximum threshold is 15,000 euro;    e  the benefits of the product or related transaction cannot be realised for the benefit of third parties, except in the case of death, disablement, survival to a predetermined advanced age, or similar events;   f  in the case of products or related transactions allowing for the investment of funds in financial assets or claims, including insurance or other kinds of contingent claims—  i  the benefits of the product or related transaction are only realisable in the long term;   ii  the product or related transaction cannot be used as collateral; and   iii  during the contractual relationship, no accelerated payments are made, surrender clauses used or early termination takes place.',0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
f,f,f,f,f,t,t,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,'Politically exposed persons  4   1 For the purposes of regulation 14(5)—  a  individuals who are or have been entrusted with prominent public functions include the following—  i  heads of state, heads of government, ministers and deputy or assistant ministers;   ii  members of parliaments;   iii  members of supreme courts, of constitutional courts or of other high-level judicial bodies whose decisions are not generally subject to further appeal, other than in exceptional circumstances;   iv  members of courts of auditors or of the boards of central banks;   v  ambassadors, chargés d’affaires and high-ranking officers in the armed forces; and   vi  members of the administrative, management or supervisory bodies of state-owned enterprises;    b  the categories set out in paragraphs (i) to (vi) of sub-paragraph (a) do not include middle-ranking or more junior officials;   c  immediate family members include the following—  i  a spouse;   ii  a partner;   iii  children and their spouses or partners; and   iv  parents;    d  persons known to be close associates include the following—  i  any individual who is known to have joint beneficial ownership of a legal entity or legal arrangement, or any other close business relations, with a person referred to in regulation 14(5)(a) ; and   ii  any individual who has sole beneficial ownership of a legal entity or legal arrangement which is known to have been set up for the benefit of a person referred to in regulation 14(5)(a) .      2  In paragraph (1)(c), “partner” means a person who is considered by his national law as equivalent to a spouse.',0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,t,f,t,t,'Determination of applications under regulation 27  29   1 Subject to regulation 28 , the Commissioners may refuse to register an applicant for registration in a register maintained under regulation 25 only if—  a  any requirement of, or imposed under, regulation 27 has not been complied with;   b  it appears to the Commissioners that any information provided pursuant to regulation 27 is false or misleading in a material particular; or   c  the applicant has failed to pay a charge imposed by them under regulation 35(1).     2  The Commissioners must within 45 days beginning either with the date on which they receive the application or, where applicable, with the date on which they receive any further information required under regulation 27(3) , give the applicant notice of—  a  their decision to register the applicant; or   b  the following matters—  i  their decision not to register the applicant;   ii  the reasons for their decision;   iii  the right to require a review under regulation 43; and   iv  the right to appeal under regulation 44(1)(a).      3  The Commissioners must, as soon as practicable after deciding to register a person, include him in the relevant register.',0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,t,t,f,t,f,'Cancellation of registration in a register maintained under regulation 25  30   1 The Commissioners must cancel the registration of a money service business or trust or company service provider in a register maintained under regulation 25(1) if, at any time after registration, they are satisfied that he or any person mentioned in regulation 28 (1)(b), (c) or (d) is not a fit and proper person within the meaning of regulation 28(2) .    2  The Commissioners may cancel a person’s registration in a register maintained by them under regulation 25 if, at any time after registration, it appears to them that they would have had grounds to refuse registration under regulation 29 (1).    3  Where the Commissioners decide to cancel a person’s registration they must give him notice of—  a  their decision and, subject to paragraph (4), the date from which the cancellation takes effect;   b  the reasons for their decision;   c  the right to require a review under regulation 43; and   d  the right to appeal under regulation 44(1)(a).     4  If the Commissioners—  a  consider that the interests of the public require the cancellation of a person’s registration to have immediate effect; and   b  include a statement to that effect and the reasons for it in the notice given under paragraph (3),  the cancellation takes effect when the notice is given to the person.',0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
